"CAGDP2 Gross domestic product (GDP) by county and metropolitan area 1/"
"Gross Domestic Product (GDP): All industry total (Thousands of dollars)" 
"Bureau of Economic Analysis" 
"County"
"24021","Frederick, MD",11048599,12548837,13453384
"24023","Garrett, MD",1133303,1275532,1328845
"24025","Harford, MD",10738229,11965360,12739568
"24027","Howard, MD",21712766,23158661,24861080
"24029","Kent, MD",873395,843114,906188
"24031","Montgomery, MD",78287554,83964012,90734046
"24033","Prince George's, MD",38700858,41857596,44827347
"24035","Queen Anne's, MD",1470216,1593186,1782654
"24037","St. Mary's, MD",6151620,6650087,6968833
"24039","Somerset, MD",749809,921289,945710
"24041","Talbot, MD",1871724,2104252,2170269
"24043","Washington, MD",6359126,7178124,7642400
"24045","Wicomico, MD",4217492,4899072,5280747
"24047","Worcester, MD",2458550,2785126,3020469
"24510","Baltimore (Independent City), MD",42302104,46715692,50001355
"25001","Barnstable, MA",11779966,12905980,13717227
"25003","Berkshire, MA",6189410,7061698,7393584
"25005","Bristol, MA",21576217,24364429,25958967
"25007","Dukes, MA",1619458,1790190,1938662
"25009","Essex, MA",38772792,42917669,46282330
"25011","Franklin, MA",2575616,2859871,3015463
"25013","Hampden, MA",19610255,21911933,22907546
"25015","Hampshire, MA",6318249,7022039,7519309
"25017","Middlesex, MA",134485882,150931185,161683947
"25019","Nantucket, MA",1558460,1806331,1946077
"25021","Norfolk, MA",44919184,52011679,54368536
"25023","Plymouth, MA",21143532,24206643,25907181
"25025","Suffolk, MA",96712323,112022663,124430237
"25027","Worcester, MA",37068422,41045732,43716977
"26001","Alcona, MI",198950,219706,249482
"26003","Alger, MI",226489,272140,276743
"26005","Allegan, MI",3569240,4074115,4461590
"26007","Alpena, MI",969577,1065326,1121079
"26009","Antrim, MI",481329,542016,586566
"26011","Arenac, MI",380633,400085,437175
"26013","Baraga, MI",264736,281135,287644
"26015","Barry, MI",1304608,1485620,1515215
"26017","Bay, MI",3488302,3749269,3782925
"26019","Benzie, MI",346331,390351,422163
"26021","Berrien, MI",6350415,6919175,7499783
"26023","Branch, MI",1204503,1243416,1359348
"26025","Calhoun, MI",5388060,5956861,6197224
"26027","Cass, MI",922833,998980,1100396
"26029","Charlevoix, MI",906295,1083086,1177913
"26031","Cheboygan, MI",542603,596971,635243
"26033","Chippewa, MI",1086804,1104975,1174793
"26035","Clare, MI",776537,798498,916852
"26037","Clinton, MI",1647561,1746167,1913815
"26039","Crawford, MI",363016,394489,471781
"26041","Delta, MI",1163686,1230229,1269806
"26043","Dickinson, MI",1198049,1251753,1370085
"26045","Eaton, MI",3713041,4510107,4652962
"26047","Emmet, MI",1406964,1562455,1693292
"26049","Genesee, MI",12379126,14105500,14431654
"26051","Gladwin, MI",411136,447830,498563
"26053","Gogebic, MI",437768,477603,505391
"26055","Grand Traverse, MI",3950250,4683159,5041631
"26057","Gratiot, MI",1278491,1221022,1331896
"26059","Hillsdale, MI",1293888,1587693,1610327
"26061","Houghton, MI",974289,1141115,1207267
"26063","Huron, MI",1423239,1388485,1337761
"26065","Ingham, MI",13421028,14777057,15731433
"26067","Ionia, MI",1631705,1588573,1494245
"26069","Iosco, MI",666976,702579,765137
"26071","Iron, MI",304116,334067,351142
"26073","Isabella, MI",2136308,2393447,2481555
"26075","Jackson, MI",5130152,5654921,6107583
"26077","Kalamazoo, MI",10759305,12335239,13422608
"26079","Kalkaska, MI",460362,508760,553013
"26081","Kent, MI",32757439,38614191,41388669
"26083","Keweenaw, MI",53659,58073,66763
"26085","Lake, MI",194636,203646,230769
"26087","Lapeer, MI",1861332,2021846,2162578
"26089","Leelanau, MI",536948,642270,690978
"26091","Lenawee, MI",2551882,2684033,2849954
"26093","Livingston, MI",5082596,6166439,6713249
"26095","Luce, MI",169860,183968,195938
"26097","Mackinac, MI",385942,610209,654897
"26099","Macomb, MI",31138427,36369398,39349504
"26101","Manistee, MI",672032,705412,759078
"26103","Marquette, MI",3073295,3040202,3196172
"26105","Mason, MI",890508,1023034,1066776
"26107","Mecosta, MI",1087413,1250568,1330621
"26109","Menominee, MI",646502,702474,741238
"26111","Midland, MI",4226476,5218757,5352370
"26113","Missaukee, MI",327440,336914,385938
"26115","Monroe, MI",5186490,5828755,6156829
"26117","Montcalm, MI",1475746,1564469,1679054
"26119","Montmorency, MI",220623,257442,275850
"26121","Muskegon, MI",5489849,6148969,6310537
"26123","Newaygo, MI",1162129,1282846,1354894
"26125","Oakland, MI",88498319,101179886,108511151
"26127","Oceana, MI",653848,725969,764412
"26129","Ogemaw, MI",492054,532400,583821
"26131","Ontonagon, MI",140365,144638,157059
"26133","Osceola, MI",618132,682479,706944
"26135","Oscoda, MI",195904,209257,222142
"26137","Otsego, MI",821733,860705,955132
"26139","Ottawa, MI",11046972,13051599,13976548
"26141","Presque Isle, MI",332959,379437,421564
"26143","Roscommon, MI",546346,580148,630236
"26145","Saginaw, MI",7448099,8384907,8844819
"26147","St. Clair, MI",5033056,5306737,5507825
"26149","St. Joseph, MI",1921843,2048999,2142382
"26151","Sanilac, MI",1169469,1127488,1209173
"26153","Schoolcraft, MI",276334,294487,337140
"26155","Shiawassee, MI",1534176,1704981,1818086
"26157","Tuscola, MI",1175587,1399558,1391828
"26159","Van Buren, MI",2361411,2556087,2954003
"26161","Washtenaw, MI",19228030,21565274,23496228
"26163","Wayne, MI",80545969,90237636,95280590
"26165","Wexford, MI",1066869,1190830,1292378
"27001","Aitkin, MN",385884,422016,469036
"27003","Anoka, MN",11683785,13791904,14649704
"27005","Becker, MN",1216186,1239488,1382402
"27007","Beltrami, MN",1403971,1623848,1743113
"27009","Benton, MN",1425402,1581305,1715533
"27011","Big Stone, MN",250105,225353,233559
"27013","Blue Earth, MN",3556529,4027237,4313888
"27015","Brown, MN",1232082,1303688,1361931
"27017","Carlton, MN",1099525,1183662,1299091
"27019","Carver, MN",4051185,4994841,5290459
"27021","Cass, MN",789619,880182,965456
"27023","Chippewa, MN",636071,612024,586112
"27025","Chisago, MN",1177716,1410631,1548857
"27027","Clay, MN",1762360,1866059,1972904
"27029","Clearwater, MN",241305,289045,303171
"27031","Cook, MN",301209,326840,278936
"27033","Cottonwood, MN",609627,624098,652274
"27035","Crow Wing, MN",2371655,2668509,2727334
"27037","Dakota, MN",21535930,24507151,25749647
"27039","Dodge, MN",691463,631568,674107
"27041","Douglas, MN",1874421,1906455,1921396
"27043","Faribault, MN",646265,520137,561209
"27045","Fillmore, MN",659467,645406,669266
"27047","Freeborn, MN",1199938,1142436,1231703
"27049","Goodhue, MN",2528551,2702338,2867649
"27051","Grant, MN",319920,322342,279980
"27053","Hennepin, MN",107185875,121724247,130461392
"27055","Houston, MN",492476,508954,556551
"27057","Hubbard, MN",527156,654162,722758
"27059","Isanti, MN",951262,1107079,1162990
"27061","Itasca, MN",2067596,2033909,2161995
"27063","Jackson, MN",694255,695037,675193
"27065","Kanabec, MN",333614,387540,456921
"27067","Kandiyohi, MN",2407396,2598761,2683127
"27069","Kittson, MN",259216,240260,247474
"27071","Koochiching, MN",509348,500029,520851
"27073","Lac qui Parle, MN",394194,313793,275426
"27075","Lake, MN",730720,529260,646158
"27077","Lake of the Woods, MN",145305,191192,198619
"27079","Le Sueur, MN",846671,876298,1014702
"27081","Lincoln, MN",303856,325852,284681
"27083","Lyon, MN",1355903,1526444,1439270
"27085","McLeod, MN",1560590,1931857,2054174
"27087","Mahnomen, MN",181181,193313,196385
"27089","Marshall, MN",417794,326104,402424
"27091","Martin, MN",1098576,1082860,1175330
"27093","Meeker, MN",748580,838508,844963
"27095","Mille Lacs, MN",705979,798507,841289
"27097","Morrison, MN",1058918,1161070,1179107
"27099","Mower, MN",1819162,1893224,1964899
"27101","Murray, MN",519968,653837,540563
"27103","Nicollet, MN",1288233,1445927,1577049
"27105","Nobles, MN",1125584,1289057,1288041
"27107","Norman, MN",297268,231271,225936
"27109","Olmsted, MN",8803399,9856676,10854065
"27111","Otter Tail, MN",2119597,2316665,2401586
"27113","Pennington, MN",974910,1198856,1196227
"27115","Pine, MN",625997,700000,767060
"27117","Pipestone, MN",574826,644443,713504
"27119","Polk, MN",1270089,1209163,1391218
"27121","Pope, MN",490094,536555,572253
"27123","Ramsey, MN",34459336,39919958,42000085
"27125","Red Lake, MN",154581,177926,211452
"27127","Redwood, MN",806402,870086,761947
"27129","Renville, MN",807391,828120,771481
"27131","Rice, MN",2178199,2279690,2461908
"27133","Rock, MN",499569,638598,653993
"27135","Roseau, MN",1043275,1160527,1284183
"27137","St. Louis, MN",9642736,9428037,10826110
"27139","Scott, MN",4559468,5079537,5831100
"27141","Sherburne, MN",2669897,3277057,3430418
"27143","Sibley, MN",502707,526960,547000
"27145","Stearns, MN",6962199,7955633,8609069
"27147","Steele, MN",1939305,2125338,2289337
"27149","Stevens, MN",692576,605849,600381
"27151","Swift, MN",548744,534745,505001
"27153","Todd, MN",755868,801371,860526
"27155","Traverse, MN",275770,224062,165128
"27157","Wabasha, MN",702825,694719,710961
"27159","Wadena, MN",458977,510885,529749
"27161","Waseca, MN",856564,935325,846127
"27163","Washington, MN",8132246,9085858,10023711
"27165","Watonwan, MN",453736,412030,453746
"27167","Wilkin, MN",375022,298714,324099
"27169","Winona, MN",2160037,2365231,2627410
"27171","Wright, MN",3590299,4093518,4389744
"27173","Yellow Medicine, MN",533077,694117,559218
"28001","Adams, MS",917238,937232,1005332
"28003","Alcorn, MS",1099153,1215615,1232783
"28005","Amite, MS",170749,197410,205889
"28007","Attala, MS",484631,534056,508598
"28009","Benton, MS",296988,309480,345703
"28011","Bolivar, MS",1113529,1016508,1055183
"28013","Calhoun, MS",251375,287491,328487
"28015","Carroll, MS",124315,121979,133985
"28017","Chickasaw, MS",476836,463921,487944
"28019","Choctaw, MS",478737,633142,697786
"28021","Claiborne, MS",717003,832762,669998
"28023","Clarke, MS",327272,282275,268179
"28025","Clay, MS",527188,559455,548086
"28027","Coahoma, MS",662153,681158,679676
"28029","Copiah, MS",595355,659626,692188
"28031","Covington, MS",430526,529787,549296
"28033","DeSoto, MS",4145099,4768157,5388555
"28035","Forrest, MS",3439215,3721712,3915794
"28037","Franklin, MS",173617,179258,173679
"28039","George, MS",352679,433035,431360
"28041","Greene, MS",152109,160982,166930
"28043","Grenada, MS",808901,810750,849764
"28045","Hancock, MS",1632145,1636315,1678241
"28047","Harrison, MS",8079523,8335737,8691236
"28049","Hinds, MS",11282645,11997080,12311507
"28051","Holmes, MS",286999,287695,291988
"28053","Humphreys, MS",168994,173312,170830
"28055","Issaquena, MS",34205,18044,19611
"28057","Itawamba, MS",479475,527397,539459
"28059","Jackson, MS",7215106,6667232,7309083
"28061","Jasper, MS",561301,487328,466573
"28063","Jefferson, MS",127978,114292,105360
"28065","Jefferson Davis, MS",181979,178809,181552
"28067","Jones, MS",2563497,2775065,2865135
"28069","Kemper, MS",278666,482258,455366
"28071","Lafayette, MS",1562439,1863082,2072079
"28073","Lamar, MS",1416628,1580357,1604066
"28075","Lauderdale, MS",2979081,2915188,2996800
"28077","Lawrence, MS",333811,353318,329176
"28079","Leake, MS",413067,468373,501140
"28081","Lee, MS",4212843,4473492,4659840
"28083","Leflore, MS",1122226,1147429,1192462
"28085","Lincoln, MS",1019453,984935,1044413
"28087","Lowndes, MS",2767086,3035283,3055701
"28089","Madison, MS",4675911,6046591,6386871
"28091","Marion, MS",630911,662107,733314
"28093","Marshall, MS",503776,596005,599267
"28095","Monroe, MS",829517,865523,898478
"28097","Montgomery, MS",194382,199686,205265
"28099","Neshoba, MS",987997,973494,1010475
"28101","Newton, MS",438615,462927,470244
"28103","Noxubee, MS",234529,217923,249224
"28105","Oktibbeha, MS",1479603,1596128,1682777
"28107","Panola, MS",1105723,1115471,1127808
"28109","Pearl River, MS",1012548,961040,1006718
"28111","Perry, MS",279380,277939,281718
"28113","Pike, MS",1102401,1161580,1160521
"28115","Pontotoc, MS",746054,885080,922536
"28117","Prentiss, MS",538456,568650,576007
"28119","Quitman, MS",108032,111796,108104
"28121","Rankin, MS",5677709,6457115,6449255
"28123","Scott, MS",928807,1055476,1107762
"28125","Sharkey, MS",115747,94735,93810
"28127","Simpson, MS",576408,592472,615932
"28129","Smith, MS",340811,407994,438843
"28131","Stone, MS",304268,338491,367852
"28133","Sunflower, MS",651323,615835,647006
"28135","Tallahatchie, MS",300654,245818,246852
"28137","Tate, MS",466955,470333,495448
"28139","Tippah, MS",477461,504898,525625
"28141","Tishomingo, MS",437424,460039,480693
"28143","Tunica, MS",752355,913150,961338
"28145","Union, MS",806669,941071,1041975
"28147","Walthall, MS",235061,259341,266696
"28149","Warren, MS",2154552,2052833,2183077
"28151","Washington, MS",1659168,1588678,1596303
"28153","Wayne, MS",649173,600881,604258
"28155","Webster, MS",160182,154364,161385
"28157","Wilkinson, MS",171496,166922,163989
"28159","Winston, MS",435870,472276,507330
"28161","Yalobusha, MS",291228,288452,323242
"28163","Yazoo, MS",689618,662488,648571
"29001","Adair, MO",719694,790539,806077
"29003","Andrew, MO",259294,292713,310587
"29005","Atchison, MO",301986,247982,319408
"29007","Audrain, MO",879554,975718,959831
"29009","Barry, MO",1129034,1409103,1278587
"29011","Barton, MO",382952,340649,380470
"29013","Bates, MO",399233,376039,453609
"29015","Benton, MO",336025,395066,377722
"29017","Bollinger, MO",173105,185348,207229
"29019","Boone, MO",7448697,8430584,8847108
"29021","Buchanan, MO",4478900,4619789,4764661
"29023","Butler, MO",1449788,1498982,1507917
"29025","Caldwell, MO",171464,203684,211330
"29027","Callaway, MO",1555962,1695524,1626407
"29029","Camden, MO",1267511,1357684,1423545
"29031","Cape Girardeau, MO",3457122,3808388,3891550
"29033","Carroll, MO",310260,303821,338118
"29035","Carter, MO",123459,126427,132215
"29037","Cass, MO",2064623,2463598,2726884
"29039","Cedar, MO",245516,279893,286162
"29041","Chariton, MO",247963,217958,264526
"29043","Christian, MO",1284542,1452993,1516025
"29045","Clark, MO",183974,141067,133954
"29047","Clay, MO",8885154,10396672,10824904
"29049","Clinton, MO",343436,373574,409513
"29051","Cole, MO",4262552,4528048,4652140
"29053","Cooper, MO",455708,457295,506915
"29055","Crawford, MO",557724,588412,605272
"29057","Dade, MO",176089,190775,185441
"29059","Dallas, MO",243199,269262,284941
"29061","Daviess, MO",240793,170191,198428
"29063","DeKalb, MO",279325,302257,357936
"29065","Dent, MO",318406,322751,329561
"29067","Douglas, MO",205819,602457,644960
"29069","Dunklin, MO",764036,787279,753747
"29071","Franklin, MO",3788424,4222626,4362190
"29073","Gasconade, MO",386931,428005,444553
"29075","Gentry, MO",266335,268773,272940
"29077","Greene, MO",13129976,15238174,16198456
"29079","Grundy, MO",352330,527759,497284
"29081","Harrison, MO",252328,230408,298680
"29083","Henry, MO",682723,776696,720449
"29085","Hickory, MO",115995,127314,134045
"29087","Holt, MO",205068,165844,196318
"29089","Howard, MO",202598,237169,239040
"29091","Howell, MO",1109189,1213145,1187482
"29093","Iron, MO",449443,368991,376431
"29095","Jackson, MO",38986598,43268494,45055356
"29097","Jasper, MO",4664392,5517445,5779306
"29099","Jefferson, MO",4342668,4993246,5188728
"29101","Johnson, MO",1571759,1640748,1712628
"29103","Knox, MO",145236,118755,109618
"29105","Laclede, MO",950183,1044780,1117733
"29107","Lafayette, MO",740992,779822,856587
"29109","Lawrence, MO",732154,881617,847718
"29111","Lewis, MO",243351,240722,227036
"29113","Lincoln, MO",915441,1031062,1141844
"29115","Linn, MO",390793,393370,401950
"29117","Livingston, MO",523854,534348,609718
"29119","McDonald, MO",470439,606455,569525
"29121","Macon, MO",483391,548402,557059
"29123","Madison, MO",282326,292863,291066
"29125","Maries, MO",151089,153703,149496
"29127","Marion, MO",1054121,1088003,1113933
"29129","Mercer, MO",141948,148737,143934
"29131","Miller, MO",624999,997312,945756
"29133","Mississippi, MO",389526,322479,449992
"29135","Moniteau, MO",345258,442412,417530
"29137","Monroe, MO",207113,213416,223832
"29139","Montgomery, MO",342249,356624,374055
"29141","Morgan, MO",483475,507647,462239
"29143","New Madrid, MO",1033377,1192780,1106310
"29145","Newton, MO",1704082,1933361,1818567
"29147","Nodaway, MO",743100,765124,747791
"29149","Oregon, MO",195645,232219,207924
"29151","Osage, MO",327603,460455,411851
"29153","Ozark, MO",139669,148875,155532
"29155","Pemiscot, MO",496348,496463,436475
"29157","Perry, MO",959966,909725,918187
"29159","Pettis, MO",1478879,1617394,1663353
"29161","Phelps, MO",1391405,1541440,1608580
"29163","Pike, MO",488330,505388,554345
"29165","Platte, MO",4655611,5981025,6547392
"29167","Polk, MO",660800,724606,728870
"29169","Pulaski, MO",2273267,2204352,2235674
"29171","Putnam, MO",125577,154913,129531
"29173","Ralls, MO",342075,362510,417232
"29175","Randolph, MO",1087486,1213193,1268595
"29177","Ray, MO",410625,453988,456847
"29179","Reynolds, MO",221146,196718,212393
"29181","Ripley, MO",226472,218850,219830
"29183","St. Charles, MO",12044978,14310355,15399303
"29185","St. Clair, MO",159965,162834,163812
"29186","Ste. Genevieve, MO",554216,622744,650841
"29187","St. Francois, MO",1576793,2125733,2140588
"29189","St. Louis, MO",68570964,73054579,76048593
"29195","Saline, MO",830126,1011277,1045832
"29197","Schuyler, MO",77692,79901,77313
"29199","Scotland, MO",173597,145791,140013
"29201","Scott, MO",1321861,1427940,1493565
"29203","Shannon, MO",122950,128913,134464
"29205","Shelby, MO",194414,184732,162107
"29207","Stoddard, MO",1022887,1199173,1169782
"29209","Stone, MO",518942,622212,641841
"29211","Sullivan, MO",297426,298539,286980
"29213","Taney, MO",1999345,2223670,2296884
"29215","Texas, MO",446926,476549,465953
"29217","Vernon, MO",838560,953472,990987
"29219","Warren, MO",625045,1017283,1043717
"29221","Washington, MO",378623,385018,385786
"29223","Wayne, MO",226477,228393,240921
"29225","Webster, MO",596650,666982,683689
"29227","Worth, MO",75272,74987,74610
"29229","Wright, MO",360382,391130,398892
"29510","St. Louis (Independent City), MO",31058388,31159131,30772270
"30001","Beaverhead, MT",334351,470206,438440
"30003","Big Horn, MT",722332,892547,935059
"30005","Blaine, MT",201429,192551,155812
"30007","Broadwater, MT",109343,125717,136132
"30009","Carbon, MT",233447,247653,286305
"30011","Carter, MT",68513,107905,80296
"30013","Cascade, MT",3328631,3830244,3920616
"30015","Chouteau, MT",239409,145673,136917
"30017","Custer, MT",466315,544042,505592
"30019","Daniels, MT",113945,93209,116707
"30021","Dawson, MT",398007,430244,435598
"30023","Deer Lodge, MT",246346,268821,283623
"30025","Fallon, MT",364543,240914,215887
"30027","Fergus, MT",401968,471564,432223
"30029","Flathead, MT",3115318,3739103,4089147
"30031","Gallatin, MT",3836861,4740995,5421402
"30033","Garfield, MT",61988,88935,51617
"30035","Glacier, MT",446578,415493,371502
"30037","Golden Valley, MT",26328,32108,29854
"30039","Granite, MT",74205,92313,90202
"30041","Hill, MT",703372,711948,712282
"30043","Jefferson, MT",249730,284249,266130
"30045","Judith Basin, MT",108342,161004,133545
"30047","Lake, MT",651722,744935,775723
"30049","Lewis and Clark, MT",3191191,3214141,3348016
"30051","Liberty, MT",113215,107502,112097
"30053","Lincoln, MT",514893,493565,537013
"30055","McCone, MT",123271,104179,95759
"30057","Madison, MT",288316,378438,364085
"30059","Meagher, MT",73850,95336,68882
"30061","Mineral, MT",79313,93085,96030
"30063","Missoula, MT",4317993,4863784,5389056
"30065","Musselshell, MT",375773,277193,278370
"30067","Park, MT",436651,518170,560148
"30069","Petroleum, MT",30574,41335,18817
"30071","Phillips, MT",163922,160225,132380
"30073","Pondera, MT",217506,165889,204056
"30075","Powder River, MT",67765,104217,81275
"30077","Powell, MT",181531,217473,211837
"30079","Prairie, MT",40721,43871,34195
"30081","Ravalli, MT",857910,960092,1059077
"30083","Richland, MT",1122571,1013807,851842
"30085","Roosevelt, MT",484374,390397,404832
"30087","Rosebud, MT",926223,870272,901399
"30089","Sanders, MT",288629,313491,336959
"30091","Sheridan, MT",301765,250299,258368
"30093","Silver Bow, MT",1405408,1416648,1491785
"30095","Stillwater, MT",561871,533594,552383
"30097","Sweet Grass, MT",196770,209118,242336
"30099","Teton, MT",254204,247305,206128
"30101","Toole, MT",307441,274212,258434
"30103","Treasure, MT",71585,126544,88932
"30105","Valley, MT",343561,315316,317990
"30107","Wheatland, MT",86000,100429,72935
"30109","Wibaux, MT",62504,51695,64575
"30111","Yellowstone, MT",8015486,9128877,8898473
"31001","Adams, NE",1636888,1667569,1819448
"31003","Antelope, NE",356079,390230,379003
"31005","Arthur, NE",10845,27935,16343
"31007","Banner, NE",42817,62705,33459
"31009","Blaine, NE",21297,50842,33251
"31011","Boone, NE",404056,447355,444086
"31013","Box Butte, NE",629757,581684,611980
"31015","Boyd, NE",85700,107102,117760
"31017","Brown, NE",158922,225775,196763
"31019","Buffalo, NE",2478422,2535795,2787121
"31021","Burt, NE",270678,346985,388490
"31023","Butler, NE",312584,352042,268015
"31025","Cass, NE",596452,722175,866840
"31027","Cedar, NE",378639,515958,525275
"31029","Chase, NE",298295,241937,241461
"31031","Cherry, NE",251555,400807,332487
"31033","Cheyenne, NE",707491,694573,697692
"31035","Clay, NE",359265,273607,318950
"31037","Colfax, NE",487182,585480,567213
"31039","Cuming, NE",623544,946333,814225
"31041","Custer, NE",630882,778428,662260
"31043","Dakota, NE",1222969,1280291,1453170
"31045","Dawes, NE",284524,324693,306568
"31047","Dawson, NE",1230381,1354556,1382404
"31049","Deuel, NE",76426,71315,97679
"31051","Dixon, NE",208562,263952,264508
"31053","Dodge, NE",1610422,1880425,2039834
"31055","Douglas, NE",36723604,42282958,44640835
"31057","Dundy, NE",142799,128861,121877
"31059","Fillmore, NE",388593,354486,337278
"31061","Franklin, NE",119252,85082,96655
"31063","Frontier, NE",133280,138618,127518
"31065","Furnas, NE",254043,272181,234786
"31067","Gage, NE",1029193,1007835,1101379
"31069","Garden, NE",69371,67529,67155
"31071","Garfield, NE",83811,135021,100094
"31073","Gosper, NE",105204,92235,88993
"31075","Grant, NE",21378,51935,27431
"31077","Greeley, NE",103746,117965,82542
"31079","Hall, NE",3111685,3378613,3525356
"31081","Hamilton, NE",533415,519881,533728
"31083","Harlan, NE",169452,152167,105297
"31085","Hayes, NE",79414,76014,35375
"31087","Hitchcock, NE",123570,117207,148379
"31089","Holt, NE",580376,657822,650450
"31091","Hooker, NE",31616,67474,50649
"31093","Howard, NE",178539,220051,185973
"31095","Jefferson, NE",400074,912539,966865
"31097","Johnson, NE",179472,213493,262319
"31099","Kearney, NE",433477,472990,381645
"31101","Keith, NE",357051,363241,340807
"31103","Keya Paha, NE",49364,70920,65246
"31105","Kimball, NE",169124,165688,185137
"31107","Knox, NE",345862,415980,364056
"31109","Lancaster, NE",14553572,16583862,17973106
"31111","Lincoln, NE",2166620,2339773,2267289
"31113","Logan, NE",36845,55571,33853
"31115","Loup, NE",23241,55013,42835
"31117","McPherson, NE",19323,44178,37381
"31119","Madison, NE",1969118,2339178,2477851
"31121","Merrick, NE",366651,413496,398923
"31123","Morrill, NE",255113,639569,528490
"31125","Nance, NE",153489,148784,142100
"31127","Nemaha, NE",588216,687839,872584
"31129","Nuckolls, NE",233160,278312,248458
"31131","Otoe, NE",1248672,1209794,1483995
"31133","Pawnee, NE",105654,131707,146517
"31135","Perkins, NE",291240,195793,206283
"31137","Phelps, NE",822739,895400,878620
"31139","Pierce, NE",287307,333634,286827
"31141","Platte, NE",2452520,2417215,2578168
"31143","Polk, NE",267136,268882,266726
"31145","Red Willow, NE",585002,536130,523466
"31147","Richardson, NE",286702,308399,340362
"31149","Rock, NE",81710,115641,115693
"31151","Saline, NE",776366,831272,879797
"31153","Sarpy, NE",6143143,7060990,7561089
"31155","Saunders, NE",569857,661050,709295
"31157","Scotts Bluff, NE",1533490,1590904,1584407
"31159","Seward, NE",674609,704716,747665
"31161","Sheridan, NE",207331,221988,207617
"31163","Sherman, NE",116894,108919,86522
"31165","Sioux, NE",69005,102142,69927
"31167","Stanton, NE",261430,284692,307271
"31169","Thayer, NE",423663,396496,369488
"31171","Thomas, NE",30685,68948,51778
"31173","Thurston, NE",349199,460263,541428
"31175","Valley, NE",241758,238473,220204
"31177","Washington, NE",1311491,1334861,1195730
"31179","Wayne, NE",364349,432184,475020
"31181","Webster, NE",184580,219616,204776
"31183","Wheeler, NE",89905,154915,133786
"31185","York, NE",835821,788047,827969
"32001","Churchill, NV",897781,986897,1059767
"32003","Clark, NV",89213576,103803455,112818447
"32005","Douglas, NV",1906087,2303248,2412262
"32007","Elko, NV",2902075,2440277,2745673
"32009","Esmeralda, NV",90373,78284,91132
"32011","Eureka, NV",1984433,1035088,1598739
"32013","Humboldt, NV",1536833,1114844,1255273
"32015","Lander, NV",951100,632597,910728
"32017","Lincoln, NV",165450,170434,187913
"32019","Lyon, NV",1136292,1298862,1457821
"32021","Mineral, NV",193351,196723,233320
"32023","Nye, NV",1490503,1405817,1600811
"32027","Pershing, NV",350973,295435,362961
"32029","Storey, NV",539277,848439,1263205
"32031","Washoe, NV",20826299,23851446,26632415
"32033","White Pine, NV",758660,559691,726860
"32510","Carson City (Independent City), NV",3099888,3210853,3490258
"33001","Belknap, NH",2409561,2699806,2859517
"33003","Carroll, NH",1983530,2120230,2236792
"33005","Cheshire, NH",3079917,3565075,3679877
"33007","Coos, NH",1112185,1232799,1271311
"33009","Grafton, NH",5393507,6108333,6429722
"33011","Hillsborough, NH",22232451,25222382,26845738
"33013","Merrimack, NH",9016314,9045327,9434999
"33015","Rockingham, NH",16103303,18737296,20318624
"33017","Strafford, NH",4950600,5708577,6153511
"33019","Sullivan, NH",1407821,1593501,1670102
"34001","Atlantic, NJ",13670643,13675341,13888946
"34003","Bergen, NJ",64632393,68877694,70394970
"34005","Burlington, NJ",23843473,25858716,27096766
"34007","Camden, NJ",22365179,24023948,25507382
"34009","Cape May, NJ",4839395,5175139,5340591
"34011","Cumberland, NJ",5900991,6473378,6597959
"34013","Essex, NJ",50609681,54584833,57022439
"34015","Gloucester, NJ",11086343,14702718,14626831
"34017","Hudson, NJ",39249245,45444230,49214339
"34019","Hunterdon, NJ",6665842,7003687,7452850
"34021","Mercer, NJ",28346897,29766159,30706593
"34023","Middlesex, NJ",53300947,58539222,61646522
"34025","Monmouth, NJ",29755547,32492109,34095030
"34027","Morris, NJ",48952201,53301876,56436236
"34029","Ocean, NJ",17444754,19827805,20682535
"34031","Passaic, NJ",21872034,22722651,22761457
"34033","Salem, NJ",5629822,5631998,5464530
"34035","Somerset, NJ",28088357,34740972,38734259
"34037","Sussex, NJ",4291312,4680905,4837586
"34039","Union, NJ",34795237,37601467,38237132
"34041","Warren, NJ",4405544,4554700,4579504
"35001","Bernalillo, NM",32249934,34800526,36364221
"35003","Catron, NM",81543,81431,81419
"35005","Chaves, NM",2046156,2047583,2095161
"35006","Cibola, NM",649296,680423,678397
"35007","Colfax, NM",498845,453341,447439
"35009","Curry, NM",2762403,2981854,3137787
"35011","De Baca, NM",75227,52619,53781
"35013","Doña Ana, NM",6488474,7000282,7318566
"35015","Eddy, NM",5208140,5465887,5814135
"35017","Grant, NM",1150672,1165791,1216634
"35019","Guadalupe, NM",128208,140288,134570
"35021","Harding, NM",109243,82596,79191
"35023","Hidalgo, NM",213600,199995,194433
"35025","Lea, NM",5321049,5356905,5701136
"35027","Lincoln, NM",598144,627260,642735
"35028","Los Alamos, NM",2128533,2097269,2289072
"35029","Luna, NM",748615,819162,815026
"35031","McKinley, NM",2595679,2601202,2510378
"35033","Mora, NM",142574,137722,79583
"35035","Otero, NM",2596618,2584889,2723616
"35037","Quay, NM",266399,295686,300966
"35039","Rio Arriba, NM",1283120,1115386,1161538
"35041","Roosevelt, NM",628566,564062,676211
"35043","Sandoval, NM",3266900,3073385,3101142
"35045","San Juan, NM",6398675,6128901,5911916
"35047","San Miguel, NM",660102,658818,663440
